Date,Type,Category,Product,COGS_Unit,Quantity,Sale_Price,Total_Revenue,Total_Profit
2025-07-13,Sales,Meat,Pomfret Fish (Piece),250.0,2,450.0,900.0,400.0
2025-07-13,Expenses,Utilities,Gas Cylinder,0.0,1,0.0,0.0,-366.6902892614425
2025-07-13,Expenses,Supplies,Cleaning Agents,0.0,1,0.0,0.0,-283.34371745608934
2025-07-13,Expenses,Supplies,Cleaning Agents,0.0,1,0.0,0.0,-309.084515156767
2025-07-13,Expenses,Maintenance,Light Repair,0.0,1,0.0,0.0,-561.5833759835064
2025-07-13,Expenses,Maintenance,Waste Disposal,0.0,1,0.0,0.0,-421.70221902118305
2025-07-13,Sales,Bakery,Nankhatai (250g),70.0,3,120.0,360.0,150.0
2025-07-13,Expenses,Maintenance,Daily Cleaning,0.0,1,0.0,0.0,-344.39750712497425
2025-07-13,Expenses,Others,Staff Tea/Snacks,0.0,1,0.0,0.0,-249.2981245570729
2025-07-13,Expenses,Others,Staff Tea/Snacks,0.0,1,0.0,0.0,-208.92693225463577
2025-07-13,Expenses,Maintenance,Daily Cleaning,0.0,1,0.0,0.0,-269.80289310866897
2025-07-13,Sales,Bakery,Eggless Vanilla Cake (500g),300.0,5,450.0,2250.0,750.0
2025-07-13,Sales,Bakery,Milk Bread (Large),35.0,5,45.0,225.0,50.0
2025-07-13,Sales,Others,Garam Masala (100g),50.0,1,90.0,90.0,40.0
2025-07-13,Expenses,Utilities,Gas Cylinder,0.0,1,0.0,0.0,-279.94757591414066
2025-07-13,Sales,Others,Marie Biscuit (Pack),25.0,2,40.0,80.0,30.0
2025-07-13,Expenses,Others,Petty Cash,0.0,1,0.0,0.0,-193.35944116647656
2025-07-13,Sales,Others,Marie Biscuit (Pack),25.0,4,40.0,160.0,60.0
2025-07-13,Sales,Bakery,Milk Bread (Large),35.0,1,45.0,45.0,10.0
2025-07-13,Sales,Produce,Red Onions (1kg),35.0,5,50.0,250.0,75.0
2025-07-13,Sales,Bakery,Rusk / Toast (250g),40.0,4,65.0,260.0,100.0
2025-07-13,Sales,Produce,Ginger (100g),15.0,4,30.0,120.0,60.0
2025-07-13,Sales,Others,Garam Masala (100g),50.0,5,90.0,450.0,200.0
2025-07-13,Sales,Bakery,Fruit Bun (2pk),20.0,2,35.0,70.0,30.0
2025-07-13,Sales,Meat,Buff Meat (1kg),280.0,2,400.0,800.0,240.0
2025-07-13,Sales,Others,Red Chilli Powder (200g),60.0,3,95.0,285.0,105.0
2025-07-13,Sales,Dairy,Full Cream Milk (1L),62.0,4,72.0,288.0,40.0
2025-07-13,Sales,Others,Sugar (1kg),42.0,1,55.0,55.0,13.0
2025-07-13,Sales,Produce,Spinach/Palak (Bunch),15.0,2,25.0,50.0,20.0
2025-07-13,Sales,Bakery,Fruit Bun (2pk),20.0,2,35.0,70.0,30.0
2025-07-13,Sales,Meat,Chicken Sausages (250g),110.0,2,180.0,360.0,140.0
2025-07-13,Sales,Produce,Desi Tomatoes (1kg),30.0,4,50.0,200.0,80.0
2025-07-13,Sales,Meat,Chicken Curry Cut (1kg),180.0,5,260.0,1300.0,400.0
2025-07-13,Sales,Produce,Pomegranate (1kg),140.0,3,200.0,600.0,180.0
2025-07-13,Sales,Others,Moong Dal (1kg),110.0,1,150.0,150.0,40.0
2025-07-13,Sales,Bakery,Paneer Puff (Piece),18.0,2,35.0,70.0,34.0
2025-07-13,Sales,Others,Tea Leaves (500g),180.0,3,290.0,870.0,330.0
2025-07-13,Sales,Dairy,Curd/Dahi (500g),35.0,2,55.0,110.0,40.0
2025-07-13,Sales,Produce,Green Peas (500g),40.0,4,70.0,280.0,120.0
2025-07-13,Sales,Meat,Rohu Fish (1kg),160.0,5,240.0,1200.0,400.0
2025-07-13,Sales,Produce,Coriander Leaves (Bunch),5.0,2,10.0,20.0,10.0
2025-07-13,Sales,Produce,Lemon (4 units),10.0,4,20.0,80.0,40.0
2025-07-13,Sales,Dairy,Buttermilk/Chaas (500ml),15.0,1,25.0,25.0,10.0
2025-07-13,Sales,Meat,Tiger Shrimp (500g),400.0,3,650.0,1950.0,750.0
2025-07-13,Sales,Produce,Pomegranate (1kg),140.0,4,200.0,800.0,240.0
2025-07-13,Sales,Bakery,Brown Bread (Large),45.0,3,60.0,180.0,45.0
2025-07-13,Sales,Others,Moong Dal (1kg),110.0,5,150.0,750.0,200.0
2025-07-13,Sales,Dairy,Greek Yogurt - Plain (200g),45.0,1,70.0,70.0,25.0
2025-07-13,Sales,Bakery,Fruit Bun (2pk),20.0,1,35.0,35.0,15.0
2025-07-13,Sales,Meat,Chicken Sausages (250g),110.0,5,180.0,900.0,350.0
2025-07-13,Sales,Dairy,Ghee (1L),550.0,2,680.0,1360.0,260.0
2025-07-14,Sales,Dairy,Amul Butter (500g),240.0,4,285.0,1140.0,180.0
2025-07-14,Sales,Meat,Chicken Sausages (250g),110.0,4,180.0,720.0,280.0
2025-07-14,Sales,Produce,Cauliflower (Piece),30.0,3,50.0,150.0,60.0
2025-07-14,Sales,Dairy,Skimmed Milk Powder (500g),220.0,2,310.0,620.0,180.0
2025-07-14,Sales,Meat,Chicken Sausages (250g),110.0,4,180.0,720.0,280.0
2025-07-14,Sales,Dairy,Greek Yogurt - Plain (200g),45.0,3,70.0,210.0,75.0
2025-07-14,Sales,Dairy,Full Cream Milk (1L),62.0,4,72.0,288.0,40.0
2025-07-14,Sales,Dairy,Amul Butter (500g),240.0,2,285.0,570.0,90.0
2025-07-14,Sales,Bakery,Chocolate Cake (500g),350.0,4,550.0,2200.0,800.0
2025-07-14,Sales,Dairy,Cheese Slices (10pk),130.0,4,175.0,700.0,180.0
2025-07-14,Sales,Others,Tea Leaves (500g),180.0,1,290.0,290.0,110.0
2025-07-14,Sales,Meat,Tiger Shrimp (500g),400.0,3,650.0,1950.0,750.0
2025-07-14,Sales,Others,Marie Biscuit (Pack),25.0,2,40.0,80.0,30.0
2025-07-14,Sales,Meat,Katla Fish (1kg),190.0,5,280.0,1400.0,450.0
2025-07-14,Sales,Produce,Desi Tomatoes (1kg),30.0,5,50.0,250.0,100.0
2025-07-14,Sales,Produce,Ginger (100g),15.0,5,30.0,150.0,75.0
2025-07-14,Sales,Others,Tea Leaves (500g),180.0,4,290.0,1160.0,440.0
2025-07-14,Expenses,Others,Transport/Logistics,0.0,1,0.0,0.0,-212.41880522511323
2025-07-14,Expenses,Maintenance,Light Repair,0.0,1,0.0,0.0,-616.3849867305906
2025-07-14,Expenses,Others,Loading/Unloading,0.0,1,0.0,0.0,-91.00894603378285
2025-07-14,Expenses,Maintenance,Light Repair,0.0,1,0.0,0.0,-429.3265112511715
2025-07-14,Expenses,Maintenance,Light Repair,0.0,1,0.0,0.0,-546.0991781089037
2025-07-14,Expenses,Marketing,Social Media Boost,0.0,1,0.0,0.0,-658.0256744119349
2025-07-14,Expenses,Maintenance,Light Repair,0.0,1,0.0,0.0,-207.24066322644742
2025-07-14,Expenses,Maintenance,Waste Disposal,0.0,1,0.0,0.0,-642.2104917418658
2025-07-14,Expenses,Others,Transport/Logistics,0.0,1,0.0,0.0,-271.08290509471885
2025-07-14,Expenses,Maintenance,Light Repair,0.0,1,0.0,0.0,-584.2513211660125
2025-07-14,Sales,Meat,Eggs - White (dz),70.0,2,90.0,180.0,40.0
2025-07-14,Sales,Bakery,Brown Bread (Large),45.0,4,60.0,240.0,60.0
2025-07-14,Sales,Produce,Green Chillies (100g),10.0,4,20.0,80.0,40.0
2025-07-14,Expenses,Supplies,Store Consumables,0.0,1,0.0,0.0,-495.7818218468187
2025-07-14,Sales,Dairy,Condensed Milk (400g),125.0,2,160.0,320.0,70.0
2025-07-14,Sales,Produce,Bananas (12 units),40.0,5,60.0,300.0,100.0
2025-07-14,Sales,Others,Red Chilli Powder (200g),60.0,2,95.0,190.0,70.0
2025-07-14,Sales,Produce,Coriander Leaves (Bunch),5.0,5,10.0,50.0,25.0
2025-07-14,Sales,Others,Moong Dal (1kg),110.0,4,150.0,600.0,160.0
2025-07-14,Sales,Produce,Red Onions (1kg),35.0,2,50.0,100.0,30.0
2025-07-14,Sales,Meat,Buff Meat (1kg),280.0,4,400.0,1600.0,480.0
2025-07-14,Sales,Produce,Red Onions (1kg),35.0,2,50.0,100.0,30.0
2025-07-14,Sales,Dairy,Flavoured Milk (200ml),25.0,2,40.0,80.0,30.0
2025-07-14,Sales,Produce,Papaya (1kg),40.0,2,70.0,140.0,60.0
2025-07-14,Sales,Produce,Lemon (4 units),10.0,3,20.0,60.0,30.0
2025-07-14,Sales,Meat,Chicken Sausages (250g),110.0,4,180.0,720.0,280.0
2025-07-14,Sales,Others,Sugar (1kg),42.0,5,55.0,275.0,65.0
2025-07-14,Sales,Dairy,Condensed Milk (400g),125.0,5,160.0,800.0,175.0
2025-07-14,Sales,Dairy,Paneer (200g),75.0,2,110.0,220.0,70.0
2025-07-14,Sales,Meat,Pork Sausages (500g),280.0,1,450.0,450.0,170.0
2025-07-14,Sales,Meat,Buff Meat (1kg),280.0,3,400.0,1200.0,360.0
2025-07-14,Sales,Meat,Pomfret Fish (Piece),250.0,4,450.0,1800.0,800.0
2025-07-14,Sales,Others,Toor Dal (1kg),140.0,1,185.0,185.0,45.0
2025-07-14,Sales,Dairy,Flavoured Milk (200ml),25.0,3,40.0,120.0,45.0
2025-07-14,Sales,Produce,Cauliflower (Piece),30.0,1,50.0,50.0,20.0
2025-07-14,Sales,Bakery,Fruit Cake Slices (Pack),30.0,2,50.0,100.0,40.0
2025-07-14,Sales,Produce,Green Chillies (100g),10.0,4,20.0,80.0,40.0
2025-07-14,Sales,Bakery,Milk Bread (Large),35.0,5,45.0,225.0,50.0
2025-07-14,Sales,Meat,Chicken Breast (1kg),320.0,4,450.0,1800.0,520.0
2025-07-14,Sales,Others,Ashirvaad Atta (5kg),245.0,1,295.0,295.0,50.0
2025-07-14,Sales,Meat,Pomfret Fish (Piece),250.0,3,450.0,1350.0,600.0
2025-07-14,Sales,Others,Salt (1kg),20.0,2,28.0,56.0,16.0
2025-07-14,Sales,Others,Tea Leaves (500g),180.0,4,290.0,1160.0,440.0
2025-07-14,Sales,Produce,Spinach/Palak (Bunch),15.0,1,25.0,25.0,10.0
2025-07-14,Sales,Produce,Ginger (100g),15.0,4,30.0,120.0,60.0
2025-07-15,Sales,Others,Dishwash Liquid (500ml),85.0,1,130.0,130.0,45.0
2025-07-15,Sales,Produce,Desi Tomatoes (1kg),30.0,4,50.0,200.0,80.0
2025-07-15,Sales,Produce,Potatoes (1kg),25.0,3,40.0,120.0,45.0
2025-07-15,Sales,Bakery,Eggless Vanilla Cake (500g),300.0,2,450.0,900.0,300.0
2025-07-15,Sales,Bakery,Milk Bread (Large),35.0,2,45.0,90.0,20.0
2025-07-15,Sales,Bakery,Paneer Puff (Piece),18.0,4,35.0,140.0,68.0
2025-07-15,Sales,Bakery,Butter Cookies (200g),60.0,5,100.0,500.0,200.0
2025-07-15,Sales,Meat,Buff Meat (1kg),280.0,3,400.0,1200.0,360.0
2025-07-15,Sales,Bakery,Chocolate Cake (500g),350.0,2,550.0,1100.0,400.0
2025-07-15,Sales,Meat,Bacon Strips (200g),250.0,4,420.0,1680.0,680.0
2025-07-15,Expenses,Maintenance,Daily Cleaning,0.0,1,0.0,0.0,-213.95840782686025
2025-07-15,Sales,Meat,Pomfret Fish (Piece),250.0,1,450.0,450.0,200.0
2025-07-15,Sales,Meat,Eggs - Brown (dz),90.0,4,125.0,500.0,140.0
2025-07-15,Expenses,Supplies,Store Consumables,0.0,1,0.0,0.0,-171.66347889273152
2025-07-15,Expenses,Marketing,SMS Campaign,0.0,1,0.0,0.0,-679.9262695835151
2025-07-15,Expenses,Supplies,Office Stationary,0.0,1,0.0,0.0,-374.19984040994484
2025-07-15,Expenses,Maintenance,Waste Disposal,0.0,1,0.0,0.0,-251.43821568730613
2025-07-15,Expenses,Maintenance,Equipment Service,0.0,1,0.0,0.0,-407.7994974450911
2025-07-15,Expenses,Supplies,Store Consumables,0.0,1,0.0,0.0,-141.01453527361303
2025-07-15,Expenses,Marketing,SMS Campaign,0.0,1,0.0,0.0,-463.35343151135316
2025-07-15,Sales,Others,Tea Leaves (500g),180.0,2,290.0,580.0,220.0
2025-07-15,Sales,Bakery,Milk Bread (Large),35.0,5,45.0,225.0,50.0
2025-07-15,Sales,Produce,Potatoes (1kg),25.0,5,40.0,200.0,75.0
2025-07-15,Sales,Produce,Bananas (12 units),40.0,3,60.0,180.0,60.0
2025-07-15,Sales,Dairy,Curd/Dahi (500g),35.0,3,55.0,165.0,60.0
2025-07-15,Sales,Others,Instant Coffee (50g),120.0,1,195.0,195.0,75.0
2025-07-15,Sales,Meat,Pork Sausages (500g),280.0,3,450.0,1350.0,510.0
2025-07-15,Sales,Dairy,Mozzarella Cheese (200g),115.0,4,190.0,760.0,300.0
2025-07-15,Sales,Meat,Chicken Keema (500g),150.0,3,240.0,720.0,270.0
2025-07-15,Sales,Meat,Pomfret Fish (Piece),250.0,5,450.0,2250.0,1000.0
2025-07-15,Sales,Meat,Chicken Keema (500g),150.0,3,240.0,720.0,270.0
2025-07-15,Sales,Others,Sunflower Oil (1L),115.0,3,155.0,465.0,120.0
2025-07-15,Sales,Others,Tea Leaves (500g),180.0,2,290.0,580.0,220.0
2025-07-15,Sales,Bakery,Eggless Vanilla Cake (500g),300.0,5,450.0,2250.0,750.0
2025-07-15,Sales,Bakery,Garlic Toast (Pack),50.0,5,90.0,450.0,200.0
2025-07-15,Sales,Bakery,Garlic Toast (Pack),50.0,5,90.0,450.0,200.0
2025-07-15,Sales,Bakery,Chocolate Cake (500g),350.0,2,550.0,1100.0,400.0
2025-07-15,Sales,Dairy,Ghee (1L),550.0,3,680.0,2040.0,390.0
2025-07-15,Sales,Others,Dishwash Liquid (500ml),85.0,1,130.0,130.0,45.0
2025-07-15,Sales,Meat,Katla Fish (1kg),190.0,5,280.0,1400.0,450.0
2025-07-15,Sales,Meat,Chicken Breast (1kg),320.0,3,450.0,1350.0,390.0
2025-07-15,Sales,Dairy,Buttermilk/Chaas (500ml),15.0,3,25.0,75.0,30.0
2025-07-15,Sales,Produce,Red Onions (1kg),35.0,1,50.0,50.0,15.0
2025-07-15,Sales,Others,Tea Leaves (500g),180.0,4,290.0,1160.0,440.0
2025-07-15,Sales,Bakery,Nankhatai (250g),70.0,4,120.0,480.0,200.0
2025-07-15,Sales,Produce,Alphonso Mangoes (1kg),350.0,3,500.0,1500.0,450.0
2025-07-16,Sales,Others,Sugar (1kg),42.0,4,55.0,220.0,52.0
2025-07-16,Sales,Dairy,Curd/Dahi (500g),35.0,4,55.0,220.0,80.0
2025-07-16,Sales,Others,Red Chilli Powder (200g),60.0,5,95.0,475.0,175.0
2025-07-16,Sales,Meat,Tiger Shrimp (500g),400.0,4,650.0,2600.0,1000.0
2025-07-16,Sales,Produce,Lady Finger (500g),25.0,5,45.0,225.0,100.0
2025-07-16,Sales,Dairy,Curd/Dahi (500g),35.0,1,55.0,55.0,20.0
2025-07-16,Sales,Dairy,Tonned Milk (1L),54.0,4,66.0,264.0,48.0
2025-07-16,Sales,Produce,Coriander Leaves (Bunch),5.0,1,10.0,10.0,5.0
2025-07-16,Sales,Bakery,Garlic Toast (Pack),50.0,2,90.0,180.0,80.0
2025-07-16,Sales,Others,Salt (1kg),20.0,4,28.0,112.0,32.0
2025-07-16,Sales,Others,Basmati Rice (5kg),450.0,3,750.0,2250.0,900.0
2025-07-16,Sales,Dairy,Probiotic Drink (5pk),60.0,5,85.0,425.0,125.0
2025-07-16,Sales,Produce,Lemon (4 units),10.0,2,20.0,40.0,20.0
2025-07-16,Sales,Produce,Red Onions (1kg),35.0,2,50.0,100.0,30.0
2025-07-16,Sales,Produce,Alphonso Mangoes (1kg),350.0,2,500.0,1000.0,300.0
2025-07-16,Sales,Produce,Red Onions (1kg),35.0,3,50.0,150.0,45.0
2025-07-16,Expenses,Supplies,Office Stationary,0.0,1,0.0,0.0,-358.62966373496437
2025-07-16,Sales,Others,Ashirvaad Atta (5kg),245.0,3,295.0,885.0,150.0
2025-07-16,Sales,Meat,Chicken Keema (500g),150.0,5,240.0,1200.0,450.0
2025-07-16,Expenses,Others,Petty Cash,0.0,1,0.0,0.0,-275.30183084895475
2025-07-16,Expenses,Utilities,Water Cans,0.0,1,0.0,0.0,-380.19256026787184
2025-07-16,Expenses,Marketing,Display Signs,0.0,1,0.0,0.0,-349.5745756618579
2025-07-16,Expenses,Marketing,Social Media Boost,0.0,1,0.0,0.0,-435.54970629414265
2025-07-16,Expenses,Marketing,Display Signs,0.0,1,0.0,0.0,-479.15345447910204
2025-07-16,Expenses,Maintenance,Light Repair,0.0,1,0.0,0.0,-666.291817120919
2025-07-16,Expenses,Maintenance,Daily Cleaning,0.0,1,0.0,0.0,-582.3848847664156
2025-07-16,Expenses,Marketing,Social Media Boost,0.0,1,0.0,0.0,-862.4841564012867
2025-07-16,Expenses,Others,Loading/Unloading,0.0,1,0.0,0.0,-230.75857344103062
2025-07-16,Expenses,Maintenance,Daily Cleaning,0.0,1,0.0,0.0,-320.6267695320848
2025-07-16,Expenses,Utilities,Water Cans,0.0,1,0.0,0.0,-185.58977377042322
2025-07-16,Sales,Produce,Lemon (4 units),10.0,2,20.0,40.0,20.0
2025-07-16,Sales,Others,Marie Biscuit (Pack),25.0,1,40.0,40.0,15.0
2025-07-16,Sales,Meat,Buff Meat (1kg),280.0,2,400.0,800.0,240.0
2025-07-16,Sales,Bakery,Butter Cookies (200g),60.0,1,100.0,100.0,40.0
2025-07-16,Sales,Dairy,Probiotic Drink (5pk),60.0,5,85.0,425.0,125.0
2025-07-16,Sales,Bakery,Nankhatai (250g),70.0,5,120.0,600.0,250.0
2025-07-16,Sales,Produce,Coriander Leaves (Bunch),5.0,3,10.0,30.0,15.0
2025-07-16,Sales,Bakery,Brown Bread (Large),45.0,3,60.0,180.0,45.0
2025-07-16,Sales,Produce,Desi Tomatoes (1kg),30.0,2,50.0,100.0,40.0
2025-07-16,Sales,Produce,Alphonso Mangoes (1kg),350.0,1,500.0,500.0,150.0
2025-07-16,Sales,Meat,Katla Fish (1kg),190.0,4,280.0,1120.0,360.0
2025-07-16,Sales,Bakery,Brown Bread (Large),45.0,4,60.0,240.0,60.0
2025-07-16,Sales,Bakery,Cream Roll (Piece),10.0,4,20.0,80.0,40.0
2025-07-16,Sales,Dairy,Tonned Milk (1L),54.0,4,66.0,264.0,48.0
2025-07-16,Sales,Produce,Coriander Leaves (Bunch),5.0,2,10.0,20.0,10.0
2025-07-16,Sales,Dairy,Ghee (1L),550.0,5,680.0,3400.0,650.0
2025-07-16,Sales,Produce,Papaya (1kg),40.0,3,70.0,210.0,90.0
2025-07-16,Sales,Dairy,Ghee (1L),550.0,3,680.0,2040.0,390.0
2025-07-16,Sales,Meat,Chicken Keema (500g),150.0,3,240.0,720.0,270.0
2025-07-16,Sales,Meat,Pomfret Fish (Piece),250.0,3,450.0,1350.0,600.0
2025-07-16,Sales,Dairy,Probiotic Drink (5pk),60.0,3,85.0,255.0,75.0
2025-07-16,Sales,Produce,Lemon (4 units),10.0,3,20.0,60.0,30.0
2025-07-16,Sales,Bakery,Fruit Cake Slices (Pack),30.0,3,50.0,150.0,60.0
2025-07-16,Sales,Others,Marie Biscuit (Pack),25.0,2,40.0,80.0,30.0
2025-07-16,Sales,Others,Garam Masala (100g),50.0,3,90.0,270.0,120.0
2025-07-16,Sales,Others,Dishwash Liquid (500ml),85.0,3,130.0,390.0,135.0
2025-07-16,Sales,Dairy,Cheese Slices (10pk),130.0,4,175.0,700.0,180.0
2025-07-16,Sales,Meat,Chicken Breast (1kg),320.0,4,450.0,1800.0,520.0
2025-07-16,Sales,Bakery,Nankhatai (250g),70.0,4,120.0,480.0,200.0
2025-07-16,Sales,Produce,Papaya (1kg),40.0,4,70.0,280.0,120.0
2025-07-16,Sales,Bakery,Rusk / Toast (250g),40.0,2,65.0,130.0,50.0
2025-07-16,Sales,Meat,Katla Fish (1kg),190.0,5,280.0,1400.0,450.0
2025-07-16,Sales,Bakery,Garlic Toast (Pack),50.0,5,90.0,450.0,200.0
2025-07-16,Sales,Dairy,Tonned Milk (1L),54.0,1,66.0,66.0,12.0
2025-07-16,Sales,Meat,Eggs - Brown (dz),90.0,1,125.0,125.0,35.0
2025-07-16,Sales,Dairy,Condensed Milk (400g),125.0,5,160.0,800.0,175.0
2025-07-16,Sales,Meat,Chicken Keema (500g),150.0,1,240.0,240.0,90.0
2025-07-16,Sales,Dairy,Flavoured Milk (200ml),25.0,3,40.0,120.0,45.0
2025-07-16,Sales,Dairy,Ghee (1L),550.0,4,680.0,2720.0,520.0
2025-07-16,Sales,Dairy,Tonned Milk (1L),54.0,1,66.0,66.0,12.0
2025-07-16,Sales,Produce,Desi Tomatoes (1kg),30.0,5,50.0,250.0,100.0
2025-07-17,Sales,Dairy,Fresh Cream (250ml),55.0,3,75.0,225.0,60.0
2025-07-17,Sales,Meat,Eggs - Brown (dz),90.0,5,125.0,625.0,175.0
2025-07-17,Sales,Dairy,Amul Butter (500g),240.0,3,285.0,855.0,135.0
2025-07-17,Sales,Meat,Chicken Keema (500g),150.0,3,240.0,720.0,270.0
2025-07-17,Sales,Bakery,Butter Cookies (200g),60.0,5,100.0,500.0,200.0
2025-07-17,Sales,Others,Turmeric Powder (200g),45.0,3,75.0,225.0,90.0
2025-07-17,Sales,Produce,Desi Tomatoes (1kg),30.0,2,50.0,100.0,40.0
2025-07-17,Sales,Dairy,Mozzarella Cheese (200g),115.0,4,190.0,760.0,300.0
2025-07-17,Sales,Produce,Bananas (12 units),40.0,5,60.0,300.0,100.0
2025-07-17,Sales,Meat,Chicken Curry Cut (1kg),180.0,1,260.0,260.0,80.0
2025-07-17,Sales,Meat,Pork Sausages (500g),280.0,3,450.0,1350.0,510.0
2025-07-17,Sales,Dairy,Condensed Milk (400g),125.0,5,160.0,800.0,175.0
2025-07-17,Sales,Meat,Rohu Fish (1kg),160.0,4,240.0,960.0,320.0
2025-07-17,Expenses,Supplies,Packaging Materials,0.0,1,0.0,0.0,-111.22890526632622
2025-07-17,Sales,Dairy,Mozzarella Cheese (200g),115.0,5,190.0,950.0,375.0
2025-07-17,Sales,Produce,Cauliflower (Piece),30.0,4,50.0,200.0,80.0
2025-07-17,Sales,Bakery,Pav Bun (6pk),25.0,3,40.0,120.0,45.0
2025-07-17,Expenses,Others,Transport/Logistics,0.0,1,0.0,0.0,-81.74351845971526
2025-07-17,Expenses,Maintenance,Daily Cleaning,0.0,1,0.0,0.0,-296.2692352991904
2025-07-17,Expenses,Supplies,Store Consumables,0.0,1,0.0,0.0,-478.1136248948644
2025-07-17,Expenses,Marketing,Social Media Boost,0.0,1,0.0,0.0,-892.7727489096628
2025-07-17,Sales,Others,Sunflower Oil (1L),115.0,2,155.0,310.0,80.0
2025-07-17,Expenses,Marketing,Local Pamphlets,0.0,1,0.0,0.0,-661.857869584986
2025-07-17,Expenses,Utilities,Generator Fuel,0.0,1,0.0,0.0,-452.42038528322223
2025-07-17,Expenses,Utilities,Gas Cylinder,0.0,1,0.0,0.0,-359.24878048281846
2025-07-17,Expenses,Maintenance,Equipment Service,0.0,1,0.0,0.0,-246.23360771444436
2025-07-17,Expenses,Supplies,Cleaning Agents,0.0,1,0.0,0.0,-168.664951845252
2025-07-17,Sales,Dairy,Paneer (200g),75.0,5,110.0,550.0,175.0
2025-07-17,Sales,Meat,Bacon Strips (200g),250.0,5,420.0,2100.0,850.0
2025-07-17,Sales,Meat,Chicken Drumsticks (500g),140.0,4,220.0,880.0,320.0
2025-07-17,Sales,Meat,Eggs - Brown (dz),90.0,1,125.0,125.0,35.0
2025-07-17,Sales,Bakery,Paneer Puff (Piece),18.0,5,35.0,175.0,85.0
2025-07-17,Sales,Bakery,Chocolate Cake (500g),350.0,5,550.0,2750.0,1000.0
2025-07-17,Sales,Dairy,Greek Yogurt - Plain (200g),45.0,4,70.0,280.0,100.0
2025-07-17,Sales,Bakery,Veg Patty (Piece),15.0,2,30.0,60.0,30.0
2025-07-17,Sales,Others,Sugar (1kg),42.0,5,55.0,275.0,65.0
2025-07-17,Sales,Others,Salt (1kg),20.0,2,28.0,56.0,16.0
2025-07-17,Sales,Produce,Green Peas (500g),40.0,2,70.0,140.0,60.0
2025-07-17,Sales,Meat,Eggs - White (dz),70.0,1,90.0,90.0,20.0
2025-07-17,Sales,Produce,Ginger (100g),15.0,3,30.0,90.0,45.0
2025-07-17,Sales,Produce,Lady Finger (500g),25.0,1,45.0,45.0,20.0
2025-07-17,Sales,Bakery,Paneer Puff (Piece),18.0,5,35.0,175.0,85.0
2025-07-17,Sales,Meat,Chicken Drumsticks (500g),140.0,2,220.0,440.0,160.0
2025-07-17,Sales,Dairy,Cheese Slices (10pk),130.0,2,175.0,350.0,90.0
2025-07-17,Sales,Dairy,Paneer (200g),75.0,4,110.0,440.0,140.0
2025-07-17,Sales,Meat,Chicken Drumsticks (500g),140.0,5,220.0,1100.0,400.0
2025-07-17,Sales,Bakery,Pav Bun (6pk),25.0,4,40.0,160.0,60.0
2025-07-17,Sales,Dairy,Skimmed Milk Powder (500g),220.0,5,310.0,1550.0,450.0
2025-07-17,Sales,Dairy,Skimmed Milk Powder (500g),220.0,5,310.0,1550.0,450.0
2025-07-17,Sales,Meat,Buff Meat (1kg),280.0,3,400.0,1200.0,360.0
2025-07-17,Sales,Dairy,Tonned Milk (1L),54.0,4,66.0,264.0,48.0
2025-07-17,Sales,Dairy,Curd/Dahi (500g),35.0,4,55.0,220.0,80.0
2025-07-17,Sales,Produce,Red Onions (1kg),35.0,5,50.0,250.0,75.0
2025-07-17,Sales,Bakery,Eggless Vanilla Cake (500g),300.0,2,450.0,900.0,300.0
2025-07-17,Sales,Bakery,Chocolate Cake (500g),350.0,4,550.0,2200.0,800.0
2025-07-17,Sales,Others,Moong Dal (1kg),110.0,2,150.0,300.0,80.0
2025-07-17,Sales,Bakery,Garlic Toast (Pack),50.0,1,90.0,90.0,40.0
2025-07-17,Sales,Bakery,Cream Roll (Piece),10.0,4,20.0,80.0,40.0
2025-07-17,Sales,Others,Ashirvaad Atta (5kg),245.0,4,295.0,1180.0,200.0
2025-07-17,Sales,Others,Basmati Rice (5kg),450.0,3,750.0,2250.0,900.0
2025-07-18,Sales,Dairy,Tonned Milk (1L),54.0,1,66.0,66.0,12.0
2025-07-18,Sales,Meat,Chicken Drumsticks (500g),140.0,2,220.0,440.0,160.0
2025-07-18,Sales,Bakery,Multigrain Bread (400g),55.0,1,75.0,75.0,20.0
2025-07-18,Sales,Bakery,Garlic Toast (Pack),50.0,4,90.0,360.0,160.0
2025-07-18,Sales,Others,Sunflower Oil (1L),115.0,3,155.0,465.0,120.0
2025-07-18,Sales,Meat,Eggs - Brown (dz),90.0,1,125.0,125.0,35.0
2025-07-18,Sales,Bakery,Cream Roll (Piece),10.0,3,20.0,60.0,30.0
2025-07-18,Sales,Others,Tea Leaves (500g),180.0,3,290.0,870.0,330.0
2025-07-18,Sales,Others,Turmeric Powder (200g),45.0,2,75.0,150.0,60.0
2025-07-18,Sales,Produce,Alphonso Mangoes (1kg),350.0,5,500.0,2500.0,750.0
2025-07-18,Sales,Meat,Chicken Keema (500g),150.0,4,240.0,960.0,360.0
2025-07-18,Sales,Meat,Chicken Sausages (250g),110.0,1,180.0,180.0,70.0
2025-07-18,Sales,Dairy,Paneer (200g),75.0,2,110.0,220.0,70.0
2025-07-18,Sales,Dairy,Greek Yogurt - Plain (200g),45.0,2,70.0,140.0,50.0
2025-07-18,Expenses,Supplies,Store Consumables,0.0,1,0.0,0.0,-491.5612652000708
2025-07-18,Sales,Dairy,Cheese Slices (10pk),130.0,1,175.0,175.0,45.0
